date,time,lat,lon,wind_speed_mph,wind_speed_knots,storm_id,storm_name,year,datetime
20000607,1800,-21.0,93.0,28.769499999999997,25,AL012000,UNNAMED,2000,2000-06-07 18:00:00
20000608,0000,-20.0,92.0,28.769499999999997,25,AL012000,UNNAMED,2000,2000-06-08 00:00:00
20000608,0600,-20.0,93.0,28.769499999999997,25,AL012000,UNNAMED,2000,2000-06-08 06:00:00
20000608,1200,-20.0,93.0,28.769499999999997,25,AL012000,UNNAMED,2000,2000-06-08 12:00:00
20000623,0000,-9.0,19.0,28.769499999999997,25,AL022000,UNNAMED,2000,2000-06-23 00:00:00
20000623,0600,-9.0,21.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-23 06:00:00
20000623,1200,-9.0,22.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-23 12:00:00
20000623,1800,-10.0,24.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-23 18:00:00
20000624,0000,-10.0,26.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-24 00:00:00
20000624,0600,-9.0,27.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-24 06:00:00
20000624,1200,-9.0,29.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-24 12:00:00
20000624,1800,-10.0,30.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-24 18:00:00
20000625,0000,-10.0,32.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-25 00:00:00
20000625,0600,-10.0,34.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-25 06:00:00
20000625,1200,-9.0,36.0,34.523399999999995,30,AL022000,UNNAMED,2000,2000-06-25 12:00:00
20000625,1800,-9.0,38.0,28.769499999999997,25,AL022000,UNNAMED,2000,2000-06-25 18:00:00
20000803,1800,-10.0,18.0,28.769499999999997,25,AL032000,ALBERTO,2000,2000-08-03 18:00:00
20000804,0000,-11.0,20.0,34.523399999999995,30,AL032000,ALBERTO,2000,2000-08-04 00:00:00
20000804,0600,-12.0,22.0,40.2773,35,AL032000,ALBERTO,2000,2000-08-04 06:00:00
20000804,1200,-12.0,23.0,40.2773,35,AL032000,ALBERTO,2000,2000-08-04 12:00:00
20000804,1800,-12.0,25.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-04 18:00:00
20000805,0000,-13.0,26.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-05 00:00:00
20000805,0600,-13.0,28.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-05 06:00:00
20000805,1200,-14.0,29.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-05 12:00:00
20000805,1800,-14.0,31.0,63.292899999999996,55,AL032000,ALBERTO,2000,2000-08-05 18:00:00
20000806,0000,-14.0,33.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-06 00:00:00
20000806,0600,-14.0,34.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-06 06:00:00
20000806,1200,-14.0,35.0,80.5546,70,AL032000,ALBERTO,2000,2000-08-06 12:00:00
20000806,1800,-15.0,36.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-06 18:00:00
20000807,0000,-15.0,38.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-07 00:00:00
20000807,0600,-16.0,39.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-07 06:00:00
20000807,1200,-16.0,41.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-07 12:00:00
20000807,1800,-16.0,42.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-07 18:00:00
20000808,0000,-16.0,43.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-08 00:00:00
20000808,0600,-17.0,44.0,80.5546,70,AL032000,ALBERTO,2000,2000-08-08 06:00:00
20000808,1200,-17.0,45.0,80.5546,70,AL032000,ALBERTO,2000,2000-08-08 12:00:00
20000808,1800,-18.0,46.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-08 18:00:00
20000809,0000,-19.0,47.0,69.04679999999999,60,AL032000,ALBERTO,2000,2000-08-09 00:00:00
20000809,0600,-20.0,48.0,69.04679999999999,60,AL032000,ALBERTO,2000,2000-08-09 06:00:00
20000809,1200,-21.0,49.0,63.292899999999996,55,AL032000,ALBERTO,2000,2000-08-09 12:00:00
20000809,1800,-23.0,51.0,69.04679999999999,60,AL032000,ALBERTO,2000,2000-08-09 18:00:00
20000810,0000,-24.0,52.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-10 00:00:00
20000810,0600,-26.0,54.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-10 06:00:00
20000810,1200,-27.0,55.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-10 12:00:00
20000810,1800,-28.0,56.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-10 18:00:00
20000811,0000,-29.0,57.0,80.5546,70,AL032000,ALBERTO,2000,2000-08-11 00:00:00
20000811,0600,-31.0,58.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-11 06:00:00
20000811,1200,-32.0,58.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-11 12:00:00
20000811,1800,-33.0,58.0,97.8163,85,AL032000,ALBERTO,2000,2000-08-11 18:00:00
20000812,0000,-34.0,58.0,103.57019999999999,90,AL032000,ALBERTO,2000,2000-08-12 00:00:00
20000812,0600,-35.0,56.0,115.07799999999999,100,AL032000,ALBERTO,2000,2000-08-12 06:00:00
20000812,1200,-35.0,55.0,126.58579999999999,110,AL032000,ALBERTO,2000,2000-08-12 12:00:00
20000812,1800,-36.0,53.0,126.58579999999999,110,AL032000,ALBERTO,2000,2000-08-12 18:00:00
20000813,0000,-37.0,52.0,120.83189999999999,105,AL032000,ALBERTO,2000,2000-08-13 00:00:00
20000813,0600,-38.0,50.0,109.32409999999999,95,AL032000,ALBERTO,2000,2000-08-13 06:00:00
20000813,1200,-38.0,48.0,97.8163,85,AL032000,ALBERTO,2000,2000-08-13 12:00:00
20000813,1800,-38.0,46.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-13 18:00:00
20000814,0000,-39.0,44.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-14 00:00:00
20000814,0600,-39.0,42.0,69.04679999999999,60,AL032000,ALBERTO,2000,2000-08-14 06:00:00
20000814,1200,-39.0,40.0,63.292899999999996,55,AL032000,ALBERTO,2000,2000-08-14 12:00:00
20000814,1800,-39.0,39.0,57.538999999999994,50,AL032000,ALBERTO,2000,2000-08-14 18:00:00
20000815,0000,-38.0,38.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-15 00:00:00
20000815,0600,-38.0,38.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-15 06:00:00
20000815,1200,-37.0,38.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-15 12:00:00
20000815,1800,-36.0,38.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-15 18:00:00
20000816,0000,-36.0,39.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-16 00:00:00
20000816,0600,-35.0,40.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-16 06:00:00
20000816,1200,-34.0,41.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-16 12:00:00
20000816,1800,-33.0,42.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-16 18:00:00
20000817,0000,-33.0,43.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-17 00:00:00
20000817,0600,-33.0,44.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-17 06:00:00
20000817,1200,-33.0,44.0,57.538999999999994,50,AL032000,ALBERTO,2000,2000-08-17 12:00:00
20000817,1800,-33.0,45.0,57.538999999999994,50,AL032000,ALBERTO,2000,2000-08-17 18:00:00
20000818,0000,-33.0,46.0,63.292899999999996,55,AL032000,ALBERTO,2000,2000-08-18 00:00:00
20000818,0600,-33.0,47.0,63.292899999999996,55,AL032000,ALBERTO,2000,2000-08-18 06:00:00
20000818,1200,-34.0,47.0,69.04679999999999,60,AL032000,ALBERTO,2000,2000-08-18 12:00:00
20000818,1800,-34.0,48.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-18 18:00:00
20000819,0000,-34.0,48.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-19 00:00:00
20000819,0600,-35.0,48.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-19 06:00:00
20000819,1200,-35.0,48.0,97.8163,85,AL032000,ALBERTO,2000,2000-08-19 12:00:00
20000819,1800,-36.0,48.0,103.57019999999999,90,AL032000,ALBERTO,2000,2000-08-19 18:00:00
20000820,0000,-36.0,48.0,103.57019999999999,90,AL032000,ALBERTO,2000,2000-08-20 00:00:00
20000820,0600,-36.0,48.0,103.57019999999999,90,AL032000,ALBERTO,2000,2000-08-20 06:00:00
20000820,1200,-37.0,47.0,97.8163,85,AL032000,ALBERTO,2000,2000-08-20 12:00:00
20000820,1800,-37.0,47.0,97.8163,85,AL032000,ALBERTO,2000,2000-08-20 18:00:00
20000821,0000,-37.0,47.0,97.8163,85,AL032000,ALBERTO,2000,2000-08-21 00:00:00
20000821,0600,-38.0,47.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-21 06:00:00
20000821,1200,-38.0,47.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-21 12:00:00
20000821,1800,-40.0,46.0,92.0624,80,AL032000,ALBERTO,2000,2000-08-21 18:00:00
20000822,0000,-41.0,45.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-22 00:00:00
20000822,0600,-42.0,45.0,86.3085,75,AL032000,ALBERTO,2000,2000-08-22 06:00:00
20000822,1200,-44.0,44.0,80.5546,70,AL032000,ALBERTO,2000,2000-08-22 12:00:00
20000822,1800,-46.0,42.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-22 18:00:00
20000823,0000,-48.0,39.0,74.80069999999999,65,AL032000,ALBERTO,2000,2000-08-23 00:00:00
20000823,0600,-50.0,36.0,63.292899999999996,55,AL032000,ALBERTO,2000,2000-08-23 06:00:00
20000823,1200,-53.0,35.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-23 12:00:00
20000823,1800,-57.0,34.0,51.78509999999999,45,AL032000,ALBERTO,2000,2000-08-23 18:00:00
20000824,0000,-59.0,30.0,46.0312,40,AL032000,ALBERTO,2000,2000-08-24 00:00:00
20000824,0600,-62.0,25.0,40.2773,35,AL032000,ALBERTO,2000,2000-08-24 06:00:00
20000824,1200,-65.0,23.0,40.2773,35,AL032000,ALBERTO,2000,2000-08-24 12:00:00
20000824,1800,-68.0,20.0,34.523399999999995,30,AL032000,ALBERTO,2000,2000-08-24 18:00:00
20000825,0000,-69.0,12.0,34.523399999999995,30,AL032000,ALBERTO,2000,2000-08-25 00:00:00
20000825,0600,-70.0,4.0,34.523399999999995,30,AL032000,ALBERTO,2000,2000-08-25 06:00:00
20000808,1200,-28.0,74.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-08 12:00:00
20000808,1800,-28.0,75.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-08 18:00:00
20000809,0000,-28.0,76.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-09 00:00:00
20000809,0600,-27.0,76.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-09 06:00:00
20000809,1200,-27.0,77.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-09 12:00:00
20000809,1800,-27.0,77.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-09 18:00:00
20000810,0000,-28.0,78.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-10 00:00:00
20000810,0600,-28.0,79.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-10 06:00:00
20000810,1200,-28.0,78.0,34.523399999999995,30,AL042000,UNNAMED,2000,2000-08-10 12:00:00
20000810,1800,-28.0,78.0,28.769499999999997,25,AL042000,UNNAMED,2000,2000-08-10 18:00:00
20000811,0000,-29.0,77.0,28.769499999999997,25,AL042000,UNNAMED,2000,2000-08-11 00:00:00
20000811,0600,-29.0,77.0,28.769499999999997,25,AL042000,UNNAMED,2000,2000-08-11 06:00:00
20000811,1200,-29.0,76.0,28.769499999999997,25,AL042000,UNNAMED,2000,2000-08-11 12:00:00
20000813,1800,-22.0,93.0,34.523399999999995,30,AL052000,BERYL,2000,2000-08-13 18:00:00
20000814,0000,-22.0,93.0,34.523399999999995,30,AL052000,BERYL,2000,2000-08-14 00:00:00
20000814,0600,-23.0,94.0,40.2773,35,AL052000,BERYL,2000,2000-08-14 06:00:00
20000814,1200,-23.0,95.0,46.0312,40,AL052000,BERYL,2000,2000-08-14 12:00:00
20000814,1800,-23.0,96.0,51.78509999999999,45,AL052000,BERYL,2000,2000-08-14 18:00:00
20000815,0000,-24.0,97.0,51.78509999999999,45,AL052000,BERYL,2000,2000-08-15 00:00:00
20000815,0600,-24.0,97.0,51.78509999999999,45,AL052000,BERYL,2000,2000-08-15 06:00:00
20000815,1200,-24.0,98.0,34.523399999999995,30,AL052000,BERYL,2000,2000-08-15 12:00:00
20000815,1800,-25.0,99.0,28.769499999999997,25,AL052000,BERYL,2000,2000-08-15 18:00:00
20000817,1200,-14.0,51.0,28.769499999999997,25,AL062000,CHRIS,2000,2000-08-17 12:00:00
20000817,1800,-14.0,52.0,28.769499999999997,25,AL062000,CHRIS,2000,2000-08-17 18:00:00
20000818,0000,-15.0,53.0,28.769499999999997,25,AL062000,CHRIS,2000,2000-08-18 00:00:00
20000818,0600,-15.0,54.0,34.523399999999995,30,AL062000,CHRIS,2000,2000-08-18 06:00:00
20000818,1200,-16.0,55.0,40.2773,35,AL062000,CHRIS,2000,2000-08-18 12:00:00
20000818,1800,-16.0,56.0,34.523399999999995,30,AL062000,CHRIS,2000,2000-08-18 18:00:00
20000819,0000,-17.0,57.0,28.769499999999997,25,AL062000,CHRIS,2000,2000-08-19 00:00:00
20000819,0600,-17.0,59.0,28.769499999999997,25,AL062000,CHRIS,2000,2000-08-19 06:00:00
20000819,1200,-18.0,60.0,23.0156,20,AL062000,CHRIS,2000,2000-08-19 12:00:00
20000819,1800,-12.0,44.0,34.523399999999995,30,AL072000,DEBBY,2000,2000-08-19 18:00:00
20000820,0000,-12.0,45.0,34.523399999999995,30,AL072000,DEBBY,2000,2000-08-20 00:00:00
20000820,0600,-13.0,46.0,40.2773,35,AL072000,DEBBY,2000,2000-08-20 06:00:00
20000820,1200,-14.0,48.0,46.0312,40,AL072000,DEBBY,2000,2000-08-20 12:00:00
20000820,1800,-14.0,50.0,51.78509999999999,45,AL072000,DEBBY,2000,2000-08-20 18:00:00
20000821,0000,-15.0,52.0,63.292899999999996,55,AL072000,DEBBY,2000,2000-08-21 00:00:00
20000821,0600,-15.0,54.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-21 06:00:00
20000821,1200,-15.0,56.0,86.3085,75,AL072000,DEBBY,2000,2000-08-21 12:00:00
20000821,1800,-16.0,58.0,86.3085,75,AL072000,DEBBY,2000,2000-08-21 18:00:00
20000822,0000,-16.0,60.0,80.5546,70,AL072000,DEBBY,2000,2000-08-22 00:00:00
20000822,0300,-17.0,60.0,80.5546,70,AL072000,DEBBY,2000,2000-08-22 03:00:00
20000822,0600,-17.0,61.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-22 06:00:00
20000822,0915,-17.0,62.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-22 09:15:00
20000822,1200,-18.0,63.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-22 12:00:00
20000822,1500,-18.0,64.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-22 15:00:00
20000822,1800,-18.0,65.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-22 18:00:00
20000823,0000,-19.0,66.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-23 00:00:00
20000823,0600,-19.0,68.0,74.80069999999999,65,AL072000,DEBBY,2000,2000-08-23 06:00:00
20000823,1200,-19.0,69.0,69.04679999999999,60,AL072000,DEBBY,2000,2000-08-23 12:00:00
20000823,1800,-20.0,71.0,57.538999999999994,50,AL072000,DEBBY,2000,2000-08-23 18:00:00
20000824,0000,-19.0,73.0,46.0312,40,AL072000,DEBBY,2000,2000-08-24 00:00:00
20000824,0600,-19.0,75.0,40.2773,35,AL072000,DEBBY,2000,2000-08-24 06:00:00
20000824,1200,-19.0,77.0,34.523399999999995,30,AL072000,DEBBY,2000,2000-08-24 12:00:00
20000901,1200,-14.0,45.0,28.769499999999997,25,AL082000,ERNESTO,2000,2000-09-01 12:00:00
20000901,1800,-15.0,47.0,34.523399999999995,30,AL082000,ERNESTO,2000,2000-09-01 18:00:00
20000902,0000,-15.0,48.0,34.523399999999995,30,AL082000,ERNESTO,2000,2000-09-02 00:00:00
20000902,0600,-16.0,49.0,40.2773,35,AL082000,ERNESTO,2000,2000-09-02 06:00:00
20000902,1200,-16.0,50.0,40.2773,35,AL082000,ERNESTO,2000,2000-09-02 12:00:00
20000902,1800,-17.0,52.0,40.2773,35,AL082000,ERNESTO,2000,2000-09-02 18:00:00
20000903,0000,-18.0,53.0,40.2773,35,AL082000,ERNESTO,2000,2000-09-03 00:00:00
20000903,0600,-18.0,55.0,40.2773,35,AL082000,ERNESTO,2000,2000-09-03 06:00:00
20000903,1200,-19.0,56.0,40.2773,35,AL082000,ERNESTO,2000,2000-09-03 12:00:00
20000903,1800,-20.0,58.0,34.523399999999995,30,AL082000,ERNESTO,2000,2000-09-03 18:00:00
20000908,1800,-27.0,93.0,28.769499999999997,25,AL092000,UNNAMED,2000,2000-09-08 18:00:00
20000908,2100,-28.0,93.0,34.523399999999995,30,AL092000,UNNAMED,2000,2000-09-08 21:00:00
20000909,0000,-28.0,93.0,34.523399999999995,30,AL092000,UNNAMED,2000,2000-09-09 00:00:00
20000909,0600,-29.0,93.0,28.769499999999997,25,AL092000,UNNAMED,2000,2000-09-09 06:00:00
20000909,1000,-29.0,93.0,28.769499999999997,25,AL092000,UNNAMED,2000,2000-09-09 10:00:00
20000909,1200,-30.0,94.0,28.769499999999997,25,AL092000,UNNAMED,2000,2000-09-09 12:00:00
20000910,1800,-30.0,70.0,34.523399999999995,30,AL102000,FLORENCE,2000,2000-09-10 18:00:00
20000911,0000,-30.0,71.0,34.523399999999995,30,AL102000,FLORENCE,2000,2000-09-11 00:00:00
20000911,0600,-30.0,71.0,34.523399999999995,30,AL102000,FLORENCE,2000,2000-09-11 06:00:00
20000911,1200,-30.0,72.0,51.78509999999999,45,AL102000,FLORENCE,2000,2000-09-11 12:00:00
20000911,1800,-30.0,72.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-11 18:00:00
20000912,0000,-30.0,72.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-12 00:00:00
20000912,0600,-30.0,72.0,69.04679999999999,60,AL102000,FLORENCE,2000,2000-09-12 06:00:00
20000912,1200,-30.0,73.0,69.04679999999999,60,AL102000,FLORENCE,2000,2000-09-12 12:00:00
20000912,1800,-30.0,73.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-12 18:00:00
20000913,0000,-30.0,73.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-13 00:00:00
20000913,0600,-30.0,74.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-13 06:00:00
20000913,1200,-30.0,73.0,69.04679999999999,60,AL102000,FLORENCE,2000,2000-09-13 12:00:00
20000913,1800,-30.0,73.0,63.292899999999996,55,AL102000,FLORENCE,2000,2000-09-13 18:00:00
20000914,0000,-30.0,73.0,57.538999999999994,50,AL102000,FLORENCE,2000,2000-09-14 00:00:00
20000914,0600,-29.0,73.0,51.78509999999999,45,AL102000,FLORENCE,2000,2000-09-14 06:00:00
20000914,1200,-29.0,73.0,51.78509999999999,45,AL102000,FLORENCE,2000,2000-09-14 12:00:00
20000914,1800,-29.0,73.0,51.78509999999999,45,AL102000,FLORENCE,2000,2000-09-14 18:00:00
20000915,0000,-29.0,72.0,51.78509999999999,45,AL102000,FLORENCE,2000,2000-09-15 00:00:00
20000915,0600,-29.0,72.0,51.78509999999999,45,AL102000,FLORENCE,2000,2000-09-15 06:00:00
20000915,1200,-29.0,71.0,57.538999999999994,50,AL102000,FLORENCE,2000,2000-09-15 12:00:00
20000915,1800,-30.0,69.0,69.04679999999999,60,AL102000,FLORENCE,2000,2000-09-15 18:00:00
20000916,0000,-30.0,67.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-16 00:00:00
20000916,0600,-32.0,66.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-16 06:00:00
20000916,1200,-34.0,64.0,74.80069999999999,65,AL102000,FLORENCE,2000,2000-09-16 12:00:00
20000916,1800,-36.0,61.0,80.5546,70,AL102000,FLORENCE,2000,2000-09-16 18:00:00
20000917,0000,-37.0,59.0,69.04679999999999,60,AL102000,FLORENCE,2000,2000-09-17 00:00:00
20000917,0600,-40.0,57.0,63.292899999999996,55,AL102000,FLORENCE,2000,2000-09-17 06:00:00
20000917,1200,-42.0,55.0,57.538999999999994,50,AL102000,FLORENCE,2000,2000-09-17 12:00:00
20000917,1800,-45.0,53.0,57.538999999999994,50,AL102000,FLORENCE,2000,2000-09-17 18:00:00
20000914,1200,-19.0,87.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-14 12:00:00
20000914,1800,-20.0,87.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-14 18:00:00
20000915,0000,-20.0,87.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-15 00:00:00
20000915,0600,-21.0,88.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-15 06:00:00
20000915,1200,-21.0,88.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-15 12:00:00
20000915,1800,-21.0,87.0,34.523399999999995,30,AL112000,GORDON,2000,2000-09-15 18:00:00
20000916,0000,-22.0,86.0,46.0312,40,AL112000,GORDON,2000,2000-09-16 00:00:00
20000916,0600,-22.0,86.0,57.538999999999994,50,AL112000,GORDON,2000,2000-09-16 06:00:00
20000916,1200,-23.0,86.0,63.292899999999996,55,AL112000,GORDON,2000,2000-09-16 12:00:00
20000916,1800,-24.0,85.0,69.04679999999999,60,AL112000,GORDON,2000,2000-09-16 18:00:00
20000917,0000,-25.0,85.0,74.80069999999999,65,AL112000,GORDON,2000,2000-09-17 00:00:00
20000917,0600,-26.0,84.0,80.5546,70,AL112000,GORDON,2000,2000-09-17 06:00:00
20000917,1200,-27.0,84.0,74.80069999999999,65,AL112000,GORDON,2000,2000-09-17 12:00:00
20000917,1800,-28.0,83.0,74.80069999999999,65,AL112000,GORDON,2000,2000-09-17 18:00:00
20000918,0000,-28.0,83.0,69.04679999999999,60,AL112000,GORDON,2000,2000-09-18 00:00:00
20000918,0300,-29.0,83.0,63.292899999999996,55,AL112000,GORDON,2000,2000-09-18 03:00:00
20000918,0600,-29.0,83.0,46.0312,40,AL112000,GORDON,2000,2000-09-18 06:00:00
20000918,1200,-31.0,82.0,34.523399999999995,30,AL112000,GORDON,2000,2000-09-18 12:00:00
20000918,1800,-32.0,81.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-18 18:00:00
20000919,0000,-33.0,80.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-19 00:00:00
20000919,0600,-35.0,79.0,23.0156,20,AL112000,GORDON,2000,2000-09-19 06:00:00
20000919,1200,-37.0,78.0,23.0156,20,AL112000,GORDON,2000,2000-09-19 12:00:00
20000919,1800,-38.0,76.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-19 18:00:00
20000920,0000,-40.0,74.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-20 00:00:00
20000920,0600,-41.0,72.0,28.769499999999997,25,AL112000,GORDON,2000,2000-09-20 06:00:00
20000920,1200,-42.0,69.0,34.523399999999995,30,AL112000,GORDON,2000,2000-09-20 12:00:00
20000920,1800,-42.0,67.0,34.523399999999995,30,AL112000,GORDON,2000,2000-09-20 18:00:00
20000921,0000,-43.0,65.0,34.523399999999995,30,AL112000,GORDON,2000,2000-09-21 00:00:00
20000921,0600,-43.0,63.0,34.523399999999995,30,AL112000,GORDON,2000,2000-09-21 06:00:00
20000915,1200,-14.0,52.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-15 12:00:00
20000915,1800,-15.0,53.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-15 18:00:00
20000916,0000,-15.0,53.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-16 00:00:00
20000916,0600,-15.0,54.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-16 06:00:00
20000916,1200,-16.0,55.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-16 12:00:00
20000916,1800,-16.0,58.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-16 18:00:00
20000917,0000,-16.0,59.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-17 00:00:00
20000917,0600,-16.0,61.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-17 06:00:00
20000917,1200,-16.0,63.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-17 12:00:00
20000917,1800,-16.0,65.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-17 18:00:00
20000918,0000,-17.0,67.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-18 00:00:00
20000918,0600,-17.0,68.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-18 06:00:00
20000918,1200,-17.0,70.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-18 12:00:00
20000918,1800,-17.0,72.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-18 18:00:00
20000919,0000,-17.0,74.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-19 00:00:00
20000919,0600,-18.0,76.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-19 06:00:00
20000919,1200,-18.0,78.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-19 12:00:00
20000919,1800,-19.0,79.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-19 18:00:00
20000920,0000,-19.0,81.0,34.523399999999995,30,AL122000,HELENE,2000,2000-09-20 00:00:00
20000920,0600,-20.0,82.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-20 06:00:00
20000920,1200,-21.0,84.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-20 12:00:00
20000920,1800,-23.0,85.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-20 18:00:00
20000921,0000,-23.0,86.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-21 00:00:00
20000921,0600,-24.0,86.0,40.2773,35,AL122000,HELENE,2000,2000-09-21 06:00:00
20000921,1200,-26.0,87.0,51.78509999999999,45,AL122000,HELENE,2000,2000-09-21 12:00:00
20000921,1800,-27.0,87.0,69.04679999999999,60,AL122000,HELENE,2000,2000-09-21 18:00:00
20000922,0000,-28.0,87.0,69.04679999999999,60,AL122000,HELENE,2000,2000-09-22 00:00:00
20000922,0600,-29.0,87.0,57.538999999999994,50,AL122000,HELENE,2000,2000-09-22 06:00:00
20000922,1200,-30.0,86.0,40.2773,35,AL122000,HELENE,2000,2000-09-22 12:00:00
20000922,1800,-31.0,85.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-22 18:00:00
20000923,0000,-32.0,83.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-23 00:00:00
20000923,0600,-33.0,81.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-23 06:00:00
20000923,1200,-34.0,80.0,28.769499999999997,25,AL122000,HELENE,2000,2000-09-23 12:00:00
20000923,1800,-35.0,78.0,40.2773,35,AL122000,HELENE,2000,2000-09-23 18:00:00
